Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_index,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
CL G,756349,Top 20%,1,130,20,47.5467693054908,47.5467693054908,0.0,308.3431976577495,6.035699762598559,22.92177315001433,0.0005662613321529,0.0525510685854229,-0.001717559737319,47517.98943
CL G,756349,Top 20%,1,140,21,44.5914189313705,44.5914189313705,0.0,299.6969069062268,5.8584465351997,23.243491861861106,-0.0007810025149304,0.0548809491051208,-0.0033078266305154,54798.64559
CL G,756349,Top 20%,1,150,22,40.7257712926574,40.7257712926574,0.0,292.1287103759073,5.764572688630878,23.90393538947435,-0.0016810016996228,0.0591398586840292,-0.0050402367828468,63473.0630899999
CL G,756349,Top 20%,1,160,23,36.434449515975,36.434449515975,0.0,285.42083434293653,5.709339534019006,24.705284505569225,-0.0021905532247398,0.0629641413661462,-0.0067994899578823,73499.82307
CL G,756349,Top 20%,1,170,24,34.2482546903794,34.2482546903794,0.0,282.06706400622,5.654262423997037,25.366966855401262,-0.0023994592493105,0.0551416120536377,-0.0071100004099249,81208.3902
CL G,756349,Top 20%,1,180,25,27.7520528819467,27.7520528819467,0.0,281.62655437524813,5.596052490085507,25.67247928910464,-0.0024305070885772,0.0607482493014919,-0.0090152273999714,85409.37485
CL G,756349,Top 20%,1,190,26,27.2488117187326,27.2488117187326,0.0,281.41232393864175,5.49334996562724,25.5128726759768,-0.0024394692139956,0.0543027273542354,-0.0090505723971879,85741.55235
CL G,756349,Top 20%,1,200,27,24.1391087668465,24.1391087668465,0.0,280.1846043889522,5.289712607847101,24.846534305615457,-0.0026151032532345,0.0517849454888163,-0.0095291536892425,90138.90259
CL G,756349,Top 20%,1,210,28,20.2844195475032,20.2844195475032,0.0,281.06080071560365,5.070485711426483,23.67702058296629,-0.0031791519901763,0.0506439025328357,-0.0101650842226955,90241.80603
CL G,756349,Top 20%,1,220,29,18.0219714081129,18.0219714081129,0.0,281.4947344094247,4.814784521032639,22.315680179512547,-0.0043863433649164,0.048936197439893,-0.0106231471048907,90241.80603
CL G,756349,Top 20%,1,230,30,16.809462832212,16.809462832212,0.0,282.0531907524913,4.494894431433762,20.84634120595983,-0.0065243904737641,0.0515056228354162,-0.0120251613537429,90241.80603
CL G,756349,Top 20%,1,240,31,14.6403792546459,34.6723455016317,20.031966246985803,282.62294358157817,4.154228003187184,19.442166670903266,-0.0099139915692414,0.0566867740469918,-0.0141928736134275,90241.80603
CL G,756349,Top 20%,1,250,32,32.0130748240413,32.0130748240413,0.0,282.9198553978187,3.858689956303599,18.29265475470253,-0.0149088300600839,0.0546654015486264,-0.0146773578807594,90241.80603
2000L,756350,Top 20%,1,0,0,34.6615502841981,,0.0,281.7418587,0.187962908,0.0,0.145579230844133,-0.4480471135434766,-0.9408100686992746,0.0
2000L,756350,Top 20%,1,10,1,34.2114903195008,34.2114903195008,0.0,282.1879554,0.245826407,0.0,0.0491232171154044,0.1533675945700414,0.5083459266873707,0.0
2000L,756350,Top 20%,1,20,2,33.7614303492528,33.7614303492528,0.0,282.634052,0.303689907,1.97940158747779,0.0247141082641058,0.4031851133759505,1.094127127166003,0.0
2000L,756350,Top 20%,1,30,3,32.8863335720153,32.8863335720153,0.0,283.3735274,0.379499309,6.36507827486678,0.0303941087985919,0.4479799888172776,1.172845724694958,0.0
2000L,756350,Top 20%,1,40,4,30.5989386920224,30.5989386920224,0.0,285.4525295,0.52724212,10.7507549622557,0.0390612625470222,0.3421508595985452,0.8789532642820774,29.118401
2000L,756350,Top 20%,1,50,5,28.3115438064788,28.3115438064788,0.0,287.5315315,0.674984932,15.136431660746,0.0384694526573604,0.2275724796515173,0.5737261206924341,3621.244748
2000L,756350,Top 20%,1,60,6,27.8297080086147,27.82970800861469,0.0,289.2127854,0.840366868,18.2382808614564,0.0312284015973747,0.1066713241558437,0.2577446383202146,12850.66288
CL G,756350,Top 20%,1,0,7,54.1798228646284,54.1798228646284,0.0,321.13730115282794,1.223492377983389,16.67448642957907,0.0188362322783602,0.1618776378325717,0.2258343277795301,0.0
CL G,756350,Top 20%,1,10,8,55.7861212504718,55.7861212504718,0.0,321.52059780120334,1.5524493855115422,18.68760921958613,0.0235101304866563,0.1566017853286513,0.157899357884048,0.0
CL G,756350,Top 20%,1,20,9,53.4326023668376,53.4326023668376,0.0,322.0330308285561,2.038853520886851,20.796638612732785,0.0257753122934307,0.1412390790073936,0.1057292718031446,0.0
CL G,756350,Top 20%,1,30,10,50.0763455394213,50.0763455394213,0.0,320.8864694864749,2.639182400744664,22.915762316144,0.0261123940862661,0.1218775503068114,0.068337957569893,0.0
CL G,756350,Top 20%,1,40,11,45.9221085226137,45.9221085226137,0.0,320.424609453538,3.3829993822488142,24.685544603743,0.0249596839173994,0.1010072542694397,0.0421388423237597,0.0
CL G,756350,Top 20%,1,50,12,42.9993606874042,42.9993606874042,0.0,320.2446709875313,4.1697666997085525,25.856372526332137,0.0227131815037213,0.0837243976073417,0.0253496805647204,1546.110748
CL G,756350,Top 20%,1,60,13,40.1258485479251,40.1258485479251,0.0,320.09402289726427,4.850854489537738,26.307118365372563,0.0197265782267766,0.068817007095193,0.0143353916979481,11146.3526
CL G,756350,Top 20%,1,70,14,37.404601938173,67.0743129360359,29.669710997862893,319.7345115508153,5.497230816984545,25.895728559414728,0.016311257132764,0.0672133672358185,0.0085975255743262,19679.21045
CL G,756350,Top 20%,1,80,15,64.3660591610964,64.3660591610964,0.0,318.68321038624066,6.095321874123313,25.027460185906104,0.0127362929325362,0.0625363661460288,0.0036016323970789,30793.10104
CL G,756350,Top 20%,1,90,16,61.6448125513443,61.6448125513443,0.0,317.47258988740043,6.516608929626921,23.964520601122487,0.0092284520015999,0.0559046126611485,-0.0003074617092435,33516.3607
CL G,756350,Top 20%,1,100,17,54.3199314594018,54.3199314594018,0.0,317.05399484592004,6.766891385295771,23.133082294870217,0.0059721923801159,0.0573413649523897,-0.0036413516765085,34562.51316
CL G,756350,Top 20%,1,110,18,51.7983086158662,51.7983086158662,0.0,314.6536910262848,6.8477524343416265,22.47588085667661,0.0031096637728987,0.0567226530708344,-0.0066999408507023,34777.20261
CL G,756350,Top 20%,1,120,19,46.3737854526077,46.3737854526077,0.0,308.6426619295773,6.820241482762638,22.167726610091258,0.0007407075494171,0.0558091581238476,-0.0095312273440637,37607.27745
CL G,756350,Top 20%,1,130,20,45.8125451442083,45.8125451442083,0.0,300.457721392984,6.775093764646003,22.096385456510163,-0.0010771432562063,0.0587557061047959,-0.013091209072013,45593.06904
CL G,756350,Top 20%,1,140,21,40.9025131219609,40.9025131219609,0.0,292.72254849547994,6.651515094787786,22.18077470786273,-0.002328663945195,0.0547327247581168,-0.0150779211850812,55932.94106
CL G,756350,Top 20%,1,150,22,35.9924810941628,35.9924810941628,0.0,284.8922843061702,6.55208031472479,22.09419322900501,-0.0030409381541182,0.0506924175725728,-0.0167380849940801,65100.73273
CL G,756350,Top 20%,1,160,23,33.6948114522969,33.6948114522969,0.0,279.26475927409933,6.443766541706954,21.37864523543272,-0.0032833578548914,0.0573082540334828,-0.0222657987258178,67068.88466
CL G,756350,Top 20%,1,170,24,29.0974060813961,29.0974060813961,0.0,274.3764170844174,6.342827443847705,20.059709121324367,-0.0031676233547762,0.0585290761148965,-0.0264839326672519,67075.80566
CL G,756350,Top 20%,1,180,25,26.0970015153533,26.0970015153533,0.0,270.42172337504456,6.213337015860757,18.132481988035043,-0.0028477432963799,0.0510603143115182,-0.026793543105941,67075.80566
CL G,756350,Top 20%,1,190,26,23.2354316370256,23.2354316370256,0.0,268.29467144092365,5.976451061813537,15.598917899323462,-0.0025200346576559,0.0480000649991879,-0.0292342324008576,67075.80566
CL G,756350,Top 20%,1,200,27,20.569818324119,20.569818324119,0.0,268.53939032994765,5.694405373711148,12.83101306302444,-0.0024231227519037,0.0450133363896451,-0.032007355016885,67075.80566
CL G,756350,Top 20%,1,210,28,18.6236162825551,18.6236162825551,0.0,270.4863942347895,5.369010118865051,10.00977517295799,-0.0028379412277688,0.043730455249617,-0.036728715512676,67075.80566
CL G,756350,Top 20%,1,220,29,17.1904221841071,17.1904221841071,0.0,271.8999221263085,5.008764581313929,7.596765437819852,-0.0040877320692429,0.0421655218104676,-0.0426408102750913,67075.80566
CL G,756350,Top 20%,1,230,30,14.469175574355,41.9598774177823,27.490701843427303,274.65373786551066,4.705149960223312,5.702691643506085,-0.0065380455956631,0.0348149552174733,-0.0437034196493018,67075.80566
CL G,756350,Top 20%,1,240,31,39.2516236428428,39.2516236428428,0.0,277.7420951966281,4.408876901477779,4.428477265031036,-0.0105967404617134,0.0342838349766339,-0.0561513788402556,67075.80566
CL G,756350,Top 20%,1,250,32,36.849781356158,36.849781356158,0.0,280.94910683548414,4.066413366960277,3.737111596192618,-0.0167139836574231,0.0278270987569303,-0.0650174704091947,67075.80566
2000L,756351,Top 20%,1,0,0,34.7215799640311,,0.0,289.4918222,0.149440625,0.0,0.2396374090169789,0.6402150273506421,1.133117681718832,30.086295
2000L,756351,Top 20%,1,10,1,33.9693231255134,33.9693231255134,0.0,286.1746141,0.219736967,1.97516704040852,0.1052252551165672,0.3458675752729972,1.311919600502302,75880.96222
2000L,756351,Top 20%,1,20,2,33.2170662925464,33.2170662925464,0.0,282.8574061,0.290033309,5.72211202264653,0.0520267785741359,0.228159333085974,1.255842115426229,79518.78975
2000L,756351,Top 20%,1,30,3,32.4758472379493,32.4758472379493,0.0,279.5401981,0.366241222,9.46905700488454,0.0343296401777111,0.1807439277322771,1.084559087736492,81158.68164
2000L,756351,Top 20%,1,40,4,31.7939196585181,31.7939196585181,0.0,276.2229901,0.476767538,13.2160019871225,0.0261045617695182,0.159545476011214,0.8121354895554875,81170.47882
2000L,756351,Top 20%,1,50,5,31.1119920735362,31.1119920735362,0.0,283.7556098,0.587293855,16.9629469582593,0.021005326245982,0.163094651926207,0.56905894423254,81281.34293
2000L,756351,Top 20%,1,60,6,29.8502129043717,29.8502129043717,0.0,285.5117073,0.803282828,19.902593339254,0.0323687775577255,0.1560484324829997,0.2965645311069811,83700.94131
CL G,756351,Top 20%,1,0,7,57.2897205199937,57.2897205199937,0.0,332.6158981435116,0.9779978736828224,13.9914958822734,0.0281784145747597,0.1554883449142981,0.4439071283042166,0.0
CL G,756351,Top 20%,1,10,8,55.3721898854326,55.3721898854326,0.0,328.1122939231122,1.21571652336987,16.125167011367008,0.0291661656176733,0.1370649690527565,0.2739428373765626,0.0
CL G,756351,Top 20%,1,20,9,54.2603808699127,54.2603808699127,0.0,321.8880265858802,1.6105588703069795,18.40286243663255,0.0288386589967891,0.1192375937544331,0.1693364148095432,0.0
CL G,756351,Top 20%,1,30,10,52.3062337418681,52.3062337418681,0.0,316.87184209245777,2.147064227468816,20.52679510126162,0.0274708596448401,0.1038851541370795,0.1042575285166329,0.0
CL G,756351,Top 20%,1,40,11,49.1534475232576,49.1534475232576,0.0,313.2267336763172,2.7886349132937007,22.38891936325107,0.0253141281117907,0.0915450607175263,0.063134191775978,0.0
CL G,756351,Top 20%,1,50,12,46.6431787006816,46.6431787006816,0.0,311.13979282856576,3.434850731049192,23.802720540841232,0.0225962205648363,0.0809844686543137,0.0360314974977221,0.0
CL G,756351,Top 20%,1,60,13,43.9985452940784,43.9985452940784,0.0,310.66156463773046,4.076250591341287,24.484825789153245,0.0195212887884039,0.0623265416248686,0.0155247933667773,6949.300671
CL G,756351,Top 20%,1,70,14,40.6334366160438,66.3050344178291,25.671597801785303,311.2452396621507,4.681072906922497,24.251851584263324,0.0162698801841517,0.0562561334600624,0.0050142528134569,20495.9884499999
CL G,756351,Top 20%,1,80,15,63.8651491485157,63.8651491485157,0.0,311.4781142518879,5.146274848395872,23.35331899406068,0.0129989377709693,0.05457594256987,-0.0023841735826902,23284.20067
CL G,756351,Top 20%,1,90,16,63.5865796864939,63.5865796864939,0.0,313.7711925015302,5.593018488584796,22.15789550920669,0.0098418001849776,0.050643250293122,-0.0078719023581689,23754.60052
CL G,756351,Top 20%,1,100,17,61.9975913652612,61.9975913652612,0.0,312.1630748078154,5.891693202080211,21.07849273848697,0.0069082016795287,0.0473934840186136,-0.0118706320939642,23754.60052
CL G,756351,Top 20%,1,110,18,57.5325360798419,57.5325360798419,0.0,310.4873647044682,6.046798588792809,20.053972993877185,0.0042842721252062,0.0516453957804159,-0.0171442072926761,23754.60052
CL G,756351,Top 20%,1,120,19,58.0124293945247,58.0124293945247,0.0,311.78059743623623,6.1180181843891495,19.278559129954,0.002032537009825,0.0519966864669577,-0.0209173190993628,23754.60052
CL G,756351,Top 20%,1,130,20,52.2298326339394,52.2298326339394,0.0,309.40260594748696,6.117008826188952,18.751965102354152,0.0001919174384313,0.0512803337654366,-0.0237545519756216,30775.82354
CL G,756351,Top 20%,1,140,21,48.0995878516396,48.0995878516396,0.0,303.4304937972164,6.040081557504367,18.081680802936543,-0.0012222698666974,0.0485037400186148,-0.0250362391078301,37619.42692
CL G,756351,Top 20%,1,150,22,45.9460325218144,45.9460325218144,0.0,296.6901383422404,5.948461501825398,17.05960602826806,-0.0022183125660524,0.0505044300365395,-0.0283912574034903,43847.88395
CL G,756351,Top 20%,1,160,23,43.3497917915584,43.3497917915584,0.0,290.398825090286,5.829405551083039,15.454881635190231,-0.0028281027028935,0.0512802528283069,-0.0308691402402828,47544.86404
CL G,756351,Top 20%,1,170,24,38.2318959068807,38.2318959068807,0.0,286.23406723928497,5.679166584858458,13.30825705133694,-0.0031071367032491,0.0499004510198262,-0.031746829800845,48210.4834
CL G,756351,Top 20%,1,180,25,33.8672095017651,33.8672095017651,0.0,282.46676297275354,5.522458081175452,10.862194220062944,-0.0031345153759165,0.0584064741456681,-0.0388556060410355,48210.80017
CL G,756351,Top 20%,1,190,26,32.1039893925264,32.1039893925264,0.0,278.36034726835527,5.331263526706513,8.287776891975575,-0.0030129439124615,0.0508727060930917,-0.0350709545349665,48210.80017
CL G,756351,Top 20%,1,200,27,29.46308584227,29.46308584227,0.0,274.44155352239386,5.068496374370965,5.696331333781852,-0.0028687318872187,0.0523481632941208,-0.0370965951714638,48210.80017
CL G,756351,Top 20%,1,210,28,26.775565365572,26.775565365572,0.0,269.29045637073267,4.834388206062916,3.315356202867707,-0.0028517932572913,0.0559030752576799,-0.040414968846095,48210.80017
CL G,756351,Top 20%,1,220,29,24.6149195419525,24.6149195419525,0.0,265.0841460488745,4.636821098777867,1.2881723885838945,-0.0031356463625512,0.0544456536762359,-0.0398509670400964,48210.80017
CL G,756351,Top 20%,1,230,30,22.6600445003219,22.6600445003219,0.0,261.38566117184075,4.483915029731434,0.0,-0.0039174139256389,0.0505447793153381,-0.0371503080809738,48210.80017
CL G,756351,Top 20%,1,240,31,21.2327093963009,21.2327093963009,0.0,258.6200089605624,4.330635873182455,0.0,-0.0054178230519637,0.0502342818566836,-0.0367239939272653,48210.80017
CL G,756351,Top 20%,1,250,32,18.5673797986189,18.5673797986189,0.0,257.14907243953337,4.219133725857977,0.0,-0.0078812052297036,0.0505009794149966,-0.0362783638871133,48210.80017
2000L,757000,Top 20%,1,0,0,34.7657786806989,,0.0,285.6722222,0.148367194,3.60142863010657,0.2147637834211356,-0.4993553299872057,1.72878073421875,24.513991
2000L,757000,Top 20%,1,10,1,34.7400603532494,34.7400603532494,0.0,284.7462963,0.218679689,6.30042876332149,0.0834916207351795,-0.0272562058052955,1.232633057219852,0.0
2000L,757000,Top 20%,1,20,2,34.7143420313506,34.7143420313506,0.0,283.8203704,0.288992185,8.99942888543517,0.0401239602121887,0.1816475106915613,0.9526108778729844,0.0
2000L,757000,Top 20%,1,30,3,34.4522933180132,34.4522933180132,0.0,282.9005814,0.362468231,11.6984290075488,0.0336499734446564,0.2794101967822272,0.7551839844393762,50.055909
2000L,757000,Top 20%,1,40,4,32.7057226792335,32.7057226792335,0.0,282.0284884,0.456686646,14.3974291407637,0.0333584264279992,0.3074043194171477,0.5799405949959117,1184.946629
2000L,757000,Top 20%,1,50,5,30.959152034903,30.959152034903,0.0,281.1563953,0.550905061,17.0964292628774,0.0288376795605564,0.3082656279374921,0.4513660946695262,3496.566176
2000L,757000,Top 20%,1,60,6,29.5565998634516,29.5565998634516,0.0,281.6838889,0.657532713,19.3566984902309,0.0299756876435913,0.2883358605440947,0.3424261950708933,7785.378914
CL G,757000,Top 20%,1,0,7,60.9029330691178,60.9029330691178,0.0,316.4687806298304,1.142534944806969,14.787097803193042,0.0326412963126993,0.261183903355282,0.4756277731558515,782.443209
CL G,757000,Top 20%,1,10,8,55.7873663380625,55.7873663380625,0.0,315.203520520609,1.3949945464530626,16.920519837026827,0.0323975009459771,0.2013989027959966,0.2676071880607316,2.03775
CL G,757000,Top 20%,1,20,9,53.471312340416,53.471312340416,0.0,312.03015433545204,1.751156100401291,19.202564212716982,0.0310402130603037,0.1676348534876028,0.1613280326460705,9.9
CL G,757000,Top 20%,1,30,10,51.0698885410422,51.0698885410422,0.0,310.1843852534293,2.2972652285824253,21.354918198468205,0.0288297173363764,0.1421189639481357,0.0965398980514824,9.9
CL G,757000,Top 20%,1,40,11,48.4438684195919,48.4438684195919,0.0,310.666406733919,2.993525157226125,23.244294368680325,0.0260023263856839,0.118536306312268,0.0538338346808634,9.9
CL G,757000,Top 20%,1,50,12,48.2859832534026,48.2859832534026,0.0,312.71967461614287,3.80128754546712,24.59737173205522,0.0227703807505056,0.098780236194615,0.0267694039547857,3057.714817
CL G,757000,Top 20%,1,60,13,39.700413241857,39.700413241857,0.0,315.08092790435364,4.64816264584277,25.15428751138765,0.019322248903912,0.0877552798683143,0.0104651096640658,14246.30055
CL G,757000,Top 20%,1,70,14,38.7675989364772,69.9682993152122,31.200700378735007,316.92185945868056,5.4338001561446605,24.817229256935097,0.0158223272497645,0.0745686059342804,-0.0006227499327599,19387.162
CL G,757000,Top 20%,1,80,15,66.7067215080263,66.7067215080263,0.0,318.5254105847936,6.108939397877133,23.744831092316456,0.0124110401227155,0.0655321493862398,-0.007665225229705,24896.54465
CL G,757000,Top 20%,1,90,16,61.4097751393237,61.4097751393237,0.0,320.0486291310474,6.613119850986257,22.229447450988346,0.0092048397882085,0.0570386214783993,-0.0119980109506703,26161.36938
CL G,757000,Top 20%,1,100,17,59.4797866848731,59.4797866848731,0.0,321.6087499041804,6.9469677332294895,20.81932541000521,0.0062962064424779,0.0501752362807105,-0.0146147802509125,26162.10175
